222255	Dogleg3_Middle_S	L_Deschutes
222265	Dogleg3_Middle_S	L_Deschutes
222282	Dogleg3_Middle_S	L_Deschutes
222293	Dogleg3_Middle_S	L_Deschutes
RAPR8_9_22_1	Gold_Lk	Gold_Lk
RAPR8_9_22_2	Gold_Lk	Gold_Lk
LJM26JUN18_2_RAPR	L_Jameson	Jack-Jameson
LJM26JUN18_6_RAPR	L_Jameson	Jack-Jameson
LJ8AUG19_3_RAPR_F	L_Jameson	Jack-Jameson
222074	Moffitt	Jack-Jameson
211987	Middle_Jack	Jack-Jameson
212003	Middle_Jack	Jack-Jameson
212006	Middle_Jack	Jack-Jameson
211720	Middle_Jack	Jack-Jameson
211698	Middle_Jack	Jack-Jameson
211686	Middle_Jack	Jack-Jameson
OSF_E39	Fox_2	Black_Slough
OSF_E58	SF_12	Black_Slough
OSF_E42	East_Swale	Catalyst
OSF_E43	East_Swale	Catalyst
OSF_E63	Stover	SF-10
OSF_E168	E_of_Post_1	Dempsey_Cr
OSF_E172	Pipeline_02	Dempsey_Cr
OSF_E173	Pipeline_24	Dempsey_Cr
OSF_E174	Pipeline_25	Dempsey_Cr
OSF_E175	Pipeline_28	Dempsey_Cr
OSF_E270	48	Black_R_110th
OSF_E273	110th_38	Black_R_110th
OSF_E275	110th_38	Black_R_110th
OSF_E278	110th_36	Black_R_110th
OSF_E280	The Bend_46	Black_R_110th
OSF_E281	Donkey_Corner_4	Black_R_123rd
OSF_E282	Donkey_Corner_4	Black_R_123rd
OSF_E290	Meadow_8	Black_R_123rd
OSF_E291	Meadow_2	Black_R_123rd
OSF_E292	Meadow_9	Black_R_123rd
OSF_E398	Ovi_9	SPS_Wildlife_Area
OSF_E400	Ovi_1	SPS_Wildlife_Area
OSF_E401	Interior_main	Trout_Lk
OSF_E403	E_Marsh_Mid_1	Trout_Lk
OSF_E404	Elk_Meadows_Far_E	Trout_Lk
OSF_ERAAU_3	Forbes_Basin	U_Dempsey_Cr
17AUG22BEAVERRACA3	RACA_Beaver_Marsh	RACA_Mink_Lk
CAP_LOXW_KO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXW_LO1	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_A01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_B01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_C01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_D01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_E02	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_F01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_G01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_H01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_I01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_J01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_K01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_L01	Lodge_Oxbow_W_Bay	Crosswater
CAP_LOXE_M01	Lodge_Oxbow_W_Bay	Crosswater
CAP_NDR_A02	N_Driving_Range	Crosswater
CAP_NDR_B01	N_Driving_Range	Crosswater
CAP_NDR_C01	N_Driving_Range	Crosswater
CAP_NDR_D01	N_Driving_Range	Crosswater
CAP_NDR_E01	N_Driving_Range	Crosswater
CAP_NDR_F01	N_Driving_Range	Crosswater
CAP_NDR_G01	N_Driving_Range	Crosswater
CAP_NDR_H01	N_Driving_Range	Crosswater
CAP_NDR_I02	N_Driving_Range	Crosswater
NDR_J01	N_Driving_Range	Crosswater
CAP_NDR_K01	N_Driving_Range	Crosswater
CAP_NDR_L01	N_Driving_Range	Crosswater
CAP_NDR_M02	N_Driving_Range	Crosswater
CAP_NDR_N01	N_Driving_Range	Crosswater
CAP_NDR_O01	N_Driving_Range	Crosswater
CAP_NDR_P01	N_Driving_Range	Crosswater
CAP_NDR_R01	N_Driving_Range	Crosswater
CAP_NDR_S01	N_Driving_Range	Crosswater
CAP_NDR_T01	N_Driving_Range	Crosswater
CAP_FWY2_A01	Fairway2	Crosswater
CAP_FWY2_B01	Fairway2	Crosswater
CAP_FWY2_C02	Fairway2	Crosswater
CAP_FWY2_D01	Fairway2	Crosswater
CAP_FWY2_E02	Fairway2	Crosswater
CAP_BUL_A01	Bullfrog_Pond	Crosswater
CAP_BUL_B03	Bullfrog_Pond	Crosswater
CAP_BUL_D01	Bullfrog_Pond	Crosswater
CAP_BUL_E01	Bullfrog_Pond	Crosswater
CAP_BUL_G01	Bullfrog_Pond	Crosswater
CAP_BUL_H01	Bullfrog_Pond	Crosswater
CAP_BUL_I01	Bullfrog_Pond	Crosswater
CAP_BUL_J02	Bullfrog_Pond	Crosswater
CAP_BUL_K02	Bullfrog_Pond	Crosswater
CAP_BUL_L02	Bullfrog_Pond	Crosswater
CAP_BUL_M02	Bullfrog_Pond	Crosswater
CAP_BUL_N01	Bullfrog_Pond	Crosswater
